,year,mileage,max_power,km_distances,binned_engine,co_cc,_num_sales,Diesel,petrol,firstowner,secondowner,others,_company,_seats_in_year
3943,2013,21.02,88.8,0.7986829961432079,3,8074.0,47,1.0,0.0,1.0,0.0,0.0,27,36
3944,2015,18.7,88.7,0.007675698505443592,3,3837.0,42,0.0,1.0,1.0,0.0,0.0,10,37
3945,2014,25.0,69.0,0.7897248078040783,3,8074.0,28,1.0,0.0,0.0,1.0,0.0,27,22
3946,2016,19.4,86.8,-0.16542015986266764,3,3837.0,61,0.0,1.0,1.0,0.0,0.0,10,55
3947,2009,20.36,78.9,0.7707940800508842,3,16333.0,35,0.0,1.0,0.0,1.0,0.0,11,34
3948,2016,18.2,73.74,0.3746218973088133,3,1409.0,22,1.0,0.0,0.0,1.0,0.0,4,5
3949,2015,19.44,67.0,-0.8789094168032128,3,160.0,6,0.0,1.0,0.0,0.0,1.0,6,3
3950,2018,18.0,117.6,-1.166571743815755,3,3837.0,26,0.0,1.0,1.0,0.0,0.0,10,26
3951,2017,19.87,83.8,-0.5332939744028466,3,839.0,29,1.0,0.0,1.0,0.0,0.0,25,26
3952,2016,12.2,105.3,0.3746218973088133,1,1409.0,22,1.0,0.0,0.0,1.0,0.0,4,3
3953,2016,22.54,88.73,-0.19109732370406982,3,16333.0,114,1.0,0.0,1.0,0.0,0.0,11,114
3954,2013,13.58,72.4,0.22730693801698354,1,1409.0,31,1.0,0.0,1.0,0.0,0.0,4,1
3955,2005,18.9,67.1,0.7088444678073881,4,37420.0,33,0.0,1.0,0.0,1.0,0.0,20,27
3956,2010,12.8,177.6,0.41170307202186285,1,3837.0,9,0.0,1.0,0.0,1.0,0.0,10,9
3957,2013,18.5,82.85,0.23446592924843754,3,16333.0,84,0.0,1.0,1.0,0.0,0.0,11,84
3958,2018,21.5,108.5,-0.8959330294922526,3,934.0,14,1.0,0.0,1.0,0.0,0.0,29,14
3959,2011,18.9,67.1,0.2642537101458881,4,37420.0,108,0.0,1.0,1.0,0.0,0.0,20,93
3960,2012,12.05,120.0,0.9276956009379023,1,18988.0,57,1.0,0.0,0.0,1.0,0.0,19,14
3961,2015,13.24,102.5,0.06706872207074448,2,200.0,11,0.0,1.0,1.0,0.0,0.0,23,11
3962,2015,25.17,53.3,0.5853192247700773,4,839.0,19,0.0,1.0,1.0,0.0,0.0,25,14
3963,2012,23.59,67.1,1.177843414950957,3,5222.0,45,1.0,0.0,1.0,0.0,0.0,28,6
3964,2016,18.9,82.0,-0.19109732370406982,3,16333.0,114,0.0,1.0,1.0,0.0,0.0,11,114
3965,2007,18.9,67.0,0.7389363283614654,3,37420.0,52,0.0,1.0,0.0,0.0,1.0,20,42
3966,2011,18.8,90.0,0.7249038375889177,3,8074.0,63,1.0,0.0,0.0,1.0,0.0,27,46
3967,2012,19.4,86.8,0.16956860135399493,3,3837.0,16,0.0,1.0,1.0,0.0,0.0,10,16
3968,2011,20.54,103.6,0.6629987069182575,2,934.0,31,1.0,0.0,0.0,1.0,0.0,29,30
3969,2007,16.6,122.4,1.414731777195221,1,684.0,5,1.0,0.0,0.0,1.0,0.0,26,5
3970,2011,15.010306406685237,115.76303621169914,0.9853355964774947,1,5222.0,29,0.0,1.0,1.0,0.0,0.0,28,5
3971,2013,17.92,62.1,0.23446592924843754,3,16333.0,84,0.0,1.0,1.0,0.0,0.0,11,84
3972,2013,18.6,79.4,0.5948981057923737,3,1409.0,31,0.0,1.0,0.0,1.0,0.0,4,21
3973,2012,19.3,73.9,0.6133712307265957,3,37420.0,126,1.0,0.0,0.0,0.0,1.0,20,109
3974,2016,25.32,77.0,0.4369465453776981,3,18988.0,71,1.0,0.0,1.0,0.0,0.0,19,12
3975,2016,25.17,53.3,-0.5394838279420655,4,839.0,36,0.0,1.0,1.0,0.0,0.0,25,36
3976,2015,22.74,47.3,-0.01370441691484094,4,37420.0,173,0.0,1.0,0.0,1.0,0.0,20,149
3977,2018,21.63,67.04,-0.813361244178655,4,37420.0,221,0.0,1.0,1.0,0.0,0.0,20,206
3978,2018,17.5,88.7,-1.166571743815755,3,3837.0,26,0.0,1.0,1.0,0.0,0.0,10,26
3979,2019,15.96,62.1,-1.4353645757429951,1,18988.0,36,1.0,0.0,1.0,0.0,0.0,19,18
3980,2019,17.0,121.3,-1.9689832538087462,2,16333.0,59,0.0,1.0,1.0,0.0,0.0,11,59
3981,2011,18.9,67.1,0.2642537101458881,4,37420.0,108,0.0,1.0,1.0,0.0,0.0,20,93
3982,2014,22.54,88.73,0.064659960918983,3,16333.0,102,1.0,0.0,1.0,0.0,0.0,11,100
3983,2017,16.78,88.73,-0.6281526125268952,3,5222.0,42,0.0,1.0,1.0,0.0,0.0,28,30
3984,2006,17.7,78.0,1.6348768935560123,3,3837.0,12,0.0,1.0,0.0,0.0,1.0,10,12
3985,2016,17.19,81.86,-0.19109732370406982,3,16333.0,114,0.0,1.0,1.0,0.0,0.0,11,114
3986,2011,20.86,75.0,1.472969717052539,3,684.0,7,1.0,0.0,1.0,0.0,0.0,26,7
3987,2016,18.2,88.7,-0.16542015986266764,3,3837.0,61,0.0,1.0,1.0,0.0,0.0,10,55
3988,2017,18.6,81.83,-0.6621456027137228,3,16333.0,158,0.0,1.0,0.0,1.0,0.0,11,158
3989,2011,22.9,74.0,0.2642537101458881,3,37420.0,108,1.0,0.0,1.0,0.0,0.0,20,93
3990,2017,21.1,55.2,-0.6621456027137228,4,16333.0,158,0.0,1.0,0.0,1.0,0.0,11,158
3991,2016,18.6,81.83,-0.19109732370406982,3,16333.0,114,0.0,1.0,1.0,0.0,0.0,11,114
3992,2019,23.84,83.83,-1.6898169379344035,3,8074.0,21,0.0,1.0,1.0,0.0,0.0,27,18
3993,2016,18.2,88.7,-0.16542015986266764,3,3837.0,61,0.0,1.0,1.0,0.0,0.0,10,55
3994,2019,21.21,81.8,-2.266830475225616,3,37420.0,109,0.0,1.0,1.0,0.0,0.0,20,102
3995,2019,17.19,81.86,-1.9689832538087462,3,16333.0,59,0.0,1.0,1.0,0.0,0.0,11,59
3996,2010,20.36,78.9,0.4848485563912074,3,16333.0,51,0.0,1.0,1.0,0.0,0.0,11,50
3997,2012,15.010306406685237,115.76303621169914,1.1268503259638523,1,5222.0,45,1.0,0.0,0.0,1.0,0.0,28,20
3998,2019,19.4,94.93,-1.934772448837782,3,3487.0,19,0.0,1.0,1.0,0.0,0.0,9,19
3999,2007,13.93,138.1,0.936703171184288,1,8074.0,23,1.0,0.0,0.0,1.0,0.0,27,5
4000,2014,21.21,103.2,0.5061646850710803,3,934.0,11,1.0,0.0,0.0,1.0,0.0,29,11
4001,2014,25.44,56.3,0.7422572034653329,4,1409.0,20,1.0,0.0,0.0,1.0,0.0,4,12
4002,2011,21.1,73.9,0.8260574793478236,3,37420.0,108,1.0,0.0,0.0,1.0,0.0,20,93
4003,2014,19.5,75.0,1.4005521661409492,3,301.0,2,1.0,0.0,1.0,0.0,0.0,7,2
4004,2011,12.05,120.0,1.6767740511958815,1,18988.0,57,1.0,0.0,0.0,0.0,1.0,19,16
4005,2008,16.52,123.7,0.6087391158991403,1,1409.0,6,1.0,0.0,0.0,0.0,1.0,4,5
4006,2019,19.0,88.76,-3.0792656731847656,3,3837.0,43,0.0,1.0,1.0,0.0,0.0,10,42
4007,2019,18.0,190.0,-1.7968702968253176,1,309.0,26,1.0,0.0,1.0,0.0,0.0,30,26
4008,2015,26.59,74.0,0.046393956925015245,3,37420.0,173,1.0,0.0,1.0,0.0,0.0,20,149
4009,2014,23.59,67.04,0.7952176195995114,3,5222.0,31,1.0,0.0,0.0,1.0,0.0,28,9
4010,2018,21.1,55.2,-0.9589839968572472,4,16333.0,103,0.0,1.0,1.0,0.0,0.0,11,103
4011,2013,22.9,74.0,0.23834764238879833,3,37420.0,155,1.0,0.0,1.0,0.0,0.0,20,129
4012,2012,20.5,103.5,0.6755709433505803,2,684.0,8,1.0,0.0,1.0,0.0,0.0,26,8
4013,2016,24.3,88.5,-0.048786000313672626,3,37420.0,190,1.0,0.0,1.0,0.0,0.0,20,164
4014,2016,15.4,120.0,0.4369465453776981,1,18988.0,71,1.0,0.0,1.0,0.0,0.0,19,46
4015,2014,19.49,67.04,0.28936910546146843,3,200.0,13,0.0,1.0,1.0,0.0,0.0,23,13
4016,2011,16.52,123.7,0.11156384397260077,1,1409.0,32,1.0,0.0,1.0,0.0,0.0,4,25
4017,2017,19.81,68.05,-0.6621456027137228,3,16333.0,158,0.0,1.0,0.0,1.0,0.0,11,158
4018,2015,25.2,74.0,0.046393956925015245,3,37420.0,173,1.0,0.0,1.0,0.0,0.0,20,149
4019,2019,18.0,190.0,-1.7968702968253176,1,309.0,26,1.0,0.0,1.0,0.0,0.0,30,26
4020,2010,21.1,85.8,0.48580674706115007,3,37420.0,99,0.0,1.0,1.0,0.0,0.0,20,85
4021,2017,17.6,147.94,-0.12716183398370204,1,8074.0,66,1.0,0.0,1.0,0.0,0.0,27,19
4022,2018,21.1,100.5,-0.813361244178655,4,37420.0,221,0.0,1.0,1.0,0.0,0.0,20,206
4023,2013,21.79,67.05,0.23834764238879833,4,37420.0,155,0.0,1.0,1.0,0.0,0.0,20,129
4024,2014,15.96,62.1,0.634777610814735,1,18988.0,69,1.0,0.0,1.0,0.0,0.0,19,47
4025,2008,19.81,68.05,0.7219049462287421,3,16333.0,37,0.0,1.0,0.0,1.0,0.0,11,37
4026,2016,23.1,67.04,-0.048786000313672626,4,37420.0,190,0.0,1.0,1.0,0.0,0.0,20,164
4027,2018,23.84,84.0,-0.821646490966374,3,8074.0,58,0.0,1.0,1.0,0.0,0.0,27,50
4028,2016,15.4,120.0,0.4369465453776981,1,18988.0,71,1.0,0.0,1.0,0.0,0.0,19,46
4029,2018,18.0,190.0,-4.027043353861356,1,309.0,29,1.0,0.0,1.0,0.0,0.0,30,29
4030,2019,20.0,72.0,-1.9353451170848657,4,839.0,19,0.0,1.0,1.0,0.0,0.0,25,8
4031,2013,25.44,57.6,0.22730693801698354,4,1409.0,31,1.0,0.0,1.0,0.0,0.0,4,21
4032,2015,22.54,88.73,0.11076504712195363,3,16333.0,118,1.0,0.0,1.0,0.0,0.0,11,118
4033,2017,13.6,177.0,-1.1933887639383658,1,204.0,49,1.0,0.0,1.0,0.0,0.0,13,49
4034,2012,15.04,103.6,0.4632488345401517,2,934.0,22,0.0,1.0,0.0,0.0,1.0,29,22
4035,2016,22.54,88.73,-0.19109732370406982,3,16333.0,114,1.0,0.0,1.0,0.0,0.0,11,114
4036,2012,15.96,62.1,1.6061946252959571,1,18988.0,57,1.0,0.0,1.0,0.0,0.0,19,27
4037,2005,15.3,83.0,0.795493289036577,3,16333.0,13,0.0,1.0,1.0,0.0,0.0,11,8
4038,2005,12.3,90.0,1.8504392371430072,1,8074.0,6,1.0,0.0,1.0,0.0,0.0,27,1
4039,2017,25.47,88.5,-0.3443485676437629,3,37420.0,238,1.0,0.0,1.0,0.0,0.0,20,21
4040,2016,15.4,75.0,0.4369465453776981,1,18988.0,71,1.0,0.0,1.0,0.0,0.0,19,46
4041,2019,16.78,190.0,-3.2638893210387905,1,956.0,54,1.0,0.0,1.0,0.0,0.0,3,54
4042,2018,20.89,81.8,-0.813361244178655,3,37420.0,221,0.0,1.0,1.0,0.0,0.0,20,206
4043,2008,12.2,68.0,0.961720910455567,1,8074.0,23,1.0,0.0,1.0,0.0,0.0,27,2
4044,2004,16.8,62.0,0.4632488345401517,3,8074.0,5,1.0,0.0,0.0,1.0,0.0,27,5
4045,2016,22.7,89.84,0.2629670897670234,3,3487.0,24,1.0,0.0,1.0,0.0,0.0,9,21
4046,2010,17.0,80.0,0.81739655743804,3,16333.0,51,0.0,1.0,0.0,0.0,1.0,11,50
4047,2010,21.577849519743864,70.51968034096963,0.8243571911311792,3,37420.0,99,0.0,1.0,0.0,1.0,0.0,20,11
4048,2010,15.0,90.0,1.2002049957338705,3,8074.0,42,0.0,1.0,0.0,0.0,1.0,27,32
4049,2015,20.77,88.76,-0.01370441691484094,3,37420.0,173,1.0,0.0,0.0,1.0,0.0,20,23
4050,2011,13.55,118.35,0.7249038375889177,1,8074.0,63,1.0,0.0,0.0,1.0,0.0,27,15
4051,2019,22.54,88.76,-1.9689832538087462,3,16333.0,59,1.0,0.0,1.0,0.0,0.0,11,59
4052,2015,15.37,73.0,-0.01370441691484094,3,37420.0,173,0.0,1.0,0.0,1.0,0.0,20,23
4053,2018,21.1,55.2,-0.9589839968572472,4,16333.0,103,0.0,1.0,1.0,0.0,0.0,11,103
4054,2018,18.9,81.86,-0.9589839968572472,3,16333.0,103,0.0,1.0,1.0,0.0,0.0,11,103
4055,2015,20.14,88.8,0.002931884254801638,3,934.0,6,1.0,0.0,1.0,0.0,0.0,29,6
4056,2008,16.1,37.0,0.6851242325837715,4,37420.0,50,0.0,1.0,0.0,1.0,0.0,20,11
4057,2013,22.74,47.3,0.23834764238879833,4,37420.0,155,0.0,1.0,1.0,0.0,0.0,20,129
4058,2017,17.6,153.86,-0.12716183398370204,1,8074.0,66,1.0,0.0,1.0,0.0,0.0,27,19
4059,2010,17.0,71.0,0.8762732997754659,3,8074.0,42,1.0,0.0,0.0,1.0,0.0,27,32
4060,2015,16.0,140.0,0.47039304362559575,1,18988.0,72,1.0,0.0,1.0,0.0,0.0,19,64
4061,2019,16.78,190.0,-3.2638893210387905,1,956.0,54,1.0,0.0,1.0,0.0,0.0,3,54
4062,2018,21.4,83.1,-0.813361244178655,3,37420.0,221,0.0,1.0,1.0,0.0,0.0,20,206
4063,2013,20.77,88.8,0.7568401321581745,3,37420.0,155,1.0,0.0,0.0,0.0,1.0,20,23
4064,2013,17.01,121.3,0.09544451088919977,2,16333.0,84,0.0,1.0,0.0,0.0,1.0,11,84
4065,2008,12.2,68.0,0.961720910455567,1,8074.0,23,1.0,0.0,1.0,0.0,0.0,27,2
4066,2015,18.9,82.0,0.11076504712195363,3,16333.0,118,0.0,1.0,1.0,0.0,0.0,11,118
4067,2014,12.99,100.6,0.7952176195995114,1,5222.0,31,1.0,0.0,0.0,1.0,0.0,28,14
4068,2012,22.32,126.32,0.5420647026014324,2,16333.0,83,1.0,0.0,0.0,0.0,1.0,11,83
4069,2019,16.78,190.0,-3.2638893210387905,1,956.0,54,1.0,0.0,1.0,0.0,0.0,3,54
4070,2013,25.4,37.48,0.7986829961432079,4,8074.0,47,0.0,1.0,1.0,0.0,0.0,27,3
4071,2001,18.5,53.0,1.3366472921013908,4,1.0,1,0.0,1.0,1.0,0.0,0.0,5,1
4072,2018,19.6,108.45,-1.3770237701573569,3,839.0,26,1.0,0.0,1.0,0.0,0.0,25,25
4073,2015,14.1,147.94,0.4857285917244767,1,8074.0,44,1.0,0.0,1.0,0.0,0.0,27,22
4074,2008,12.8,102.0,1.6547819191905606,1,5222.0,8,1.0,0.0,0.0,1.0,0.0,28,6
4075,2012,15.1,140.0,1.6061946252959571,1,18988.0,57,1.0,0.0,1.0,0.0,0.0,19,27
4076,2015,25.2,74.0,-0.01370441691484094,3,37420.0,173,1.0,0.0,0.0,1.0,0.0,20,149
4077,2017,17.6,153.86,-0.12716183398370204,1,8074.0,66,1.0,0.0,1.0,0.0,0.0,27,19
4078,2009,17.88,52.8,0.81841605834797,3,8074.0,26,1.0,0.0,0.0,1.0,0.0,27,18
4079,2019,20.3,68.0,-1.9689832538087462,3,16333.0,59,0.0,1.0,1.0,0.0,0.0,11,59
4080,2012,21.8,78.0,0.7049493440989231,3,839.0,16,1.0,0.0,0.0,1.0,0.0,25,16
4081,2010,17.92,62.1,0.4848485563912074,3,16333.0,51,0.0,1.0,1.0,0.0,0.0,11,50
4082,2014,26.0,98.6,0.6318318478010228,3,3837.0,31,1.0,0.0,1.0,0.0,0.0,10,29
4083,2014,15.11,103.6,0.5061646850710803,2,934.0,11,1.0,0.0,0.0,1.0,0.0,29,11
4084,2009,26.0,35.0,0.6504623527494666,4,8074.0,26,0.0,1.0,1.0,0.0,0.0,27,1
4085,2016,18.9,82.0,-0.19109732370406982,3,16333.0,114,0.0,1.0,1.0,0.0,0.0,11,114
4086,2017,17.9,136.0,-1.1842225849224026,1,321.0,10,1.0,0.0,0.0,1.0,0.0,21,10
4087,2018,14.24,174.5,-0.6127259444404913,1,5222.0,26,1.0,0.0,1.0,0.0,0.0,28,12
4088,2011,21.5,88.8,0.2642537101458881,3,37420.0,108,1.0,0.0,1.0,0.0,0.0,20,93
4089,2018,21.9,37.48,-0.821646490966374,4,8074.0,58,0.0,1.0,1.0,0.0,0.0,27,1
4090,2016,21.4,83.1,-0.047304311768074585,3,37420.0,190,0.0,1.0,0.0,1.0,0.0,20,164
4091,2018,21.21,81.8,-0.813361244178655,3,37420.0,221,0.0,1.0,1.0,0.0,0.0,20,206
4092,2012,12.99,100.0,1.1268503259638523,1,5222.0,45,1.0,0.0,0.0,1.0,0.0,28,11
4093,2019,19.56,81.8,-1.7833147227304942,3,5222.0,6,0.0,1.0,1.0,0.0,0.0,28,4
4094,2007,10.5,120.0,1.0033055655000203,1,18988.0,14,1.0,0.0,0.0,1.0,0.0,19,8
4095,2017,19.33,177.0,-1.1933887639383658,1,204.0,49,1.0,0.0,1.0,0.0,0.0,13,49
4096,2019,25.47,88.5,-2.266830475225616,3,37420.0,109,1.0,0.0,1.0,0.0,0.0,20,4
4097,2015,18.9,82.0,0.11076504712195363,3,16333.0,118,0.0,1.0,1.0,0.0,0.0,11,118
4098,2013,21.79,67.05,0.23834764238879833,4,37420.0,155,0.0,1.0,1.0,0.0,0.0,20,129
4099,2014,20.36,78.9,0.26740264424908206,3,16333.0,102,0.0,1.0,0.0,1.0,0.0,11,100
4100,2004,16.1,70.0,0.35846698645061587,3,8074.0,5,1.0,0.0,0.0,0.0,1.0,27,5
4101,2015,28.09,88.5,-0.01370441691484094,3,37420.0,173,1.0,0.0,0.0,1.0,0.0,20,149
4102,2017,23.01,67.0,-0.5332939744028466,4,839.0,29,0.0,1.0,1.0,0.0,0.0,25,26
4103,2010,19.81,68.05,0.6466211011078364,3,16333.0,51,0.0,1.0,0.0,1.0,0.0,11,50
4104,2010,20.36,78.9,0.81739655743804,3,16333.0,51,0.0,1.0,0.0,0.0,1.0,11,50
4105,2012,19.7,35.0,0.7283538070884685,4,37420.0,126,0.0,1.0,0.0,1.0,0.0,20,1
4106,2012,15.1,140.0,1.6061946252959571,1,18988.0,57,1.0,0.0,1.0,0.0,0.0,19,27
4107,2010,21.1,75.0,0.8243571911311792,3,37420.0,99,1.0,0.0,0.0,1.0,0.0,20,85
4108,2017,21.5,108.5,-0.12716183398370204,3,8074.0,66,1.0,0.0,1.0,0.0,0.0,27,46
4109,2017,25.32,77.0,0.09031515676448819,3,18988.0,59,1.0,0.0,1.0,0.0,0.0,19,14
4110,2014,22.54,88.73,0.064659960918983,3,16333.0,102,1.0,0.0,1.0,0.0,0.0,11,100
4111,2014,26.0,98.6,0.6318318478010228,3,3837.0,31,1.0,0.0,1.0,0.0,0.0,10,29
4112,2016,26.0,98.6,-0.16542015986266764,3,3837.0,61,1.0,0.0,1.0,0.0,0.0,10,55
4113,2015,13.22,241.4,0.9047482176061591,1,189.0,3,1.0,0.0,0.0,1.0,0.0,2,2
4114,2017,24.29,99.0,-0.1413106776512537,3,3487.0,34,1.0,0.0,1.0,0.0,0.0,9,32
4115,2017,19.33,177.0,-1.1933887639383658,1,204.0,49,1.0,0.0,1.0,0.0,0.0,13,49
4116,2013,16.55,105.0,0.8403104977924613,1,18988.0,60,1.0,0.0,1.0,0.0,0.0,19,40
4117,2018,21.4,83.1,-0.813361244178655,3,37420.0,221,0.0,1.0,1.0,0.0,0.0,20,206
4118,2013,14.84,170.0,-0.7668956852831368,1,321.0,2,1.0,0.0,1.0,0.0,0.0,21,2
4119,2010,13.0,95.0,1.4125341773199103,1,18988.0,21,1.0,0.0,0.0,1.0,0.0,19,7
4120,1994,16.1,37.0,-0.0038188745179817104,4,37420.0,1,0.0,1.0,1.0,0.0,0.0,20,1
4121,2013,13.7,157.75,0.5994350494869665,2,684.0,8,0.0,1.0,1.0,0.0,0.0,26,8
4122,2009,19.892540192926045,91.02511254019294,0.6179901674001852,3,3487.0,10,1.0,0.0,0.0,0.0,1.0,9,2
4123,2017,23.1,67.04,-0.3443485676437629,4,37420.0,238,0.0,1.0,1.0,0.0,0.0,20,212
4124,2019,17.0,73.75,-2.0555850999766943,3,934.0,10,0.0,1.0,1.0,0.0,0.0,29,10
4125,2019,22.0,81.8,-2.266830475225616,3,37420.0,109,0.0,1.0,1.0,0.0,0.0,20,102
4126,2014,20.0,68.05,1.121543797215771,3,3487.0,13,1.0,0.0,0.0,0.0,1.0,9,12
4127,2014,11.07,179.5,0.8336322441934502,1,200.0,13,0.0,1.0,0.0,1.0,0.0,23,13
4128,2014,15.1,140.0,0.634777610814735,1,18988.0,69,1.0,0.0,1.0,0.0,0.0,19,47
4129,2018,23.5,45.0,-0.5796426694658621,4,18988.0,47,1.0,0.0,1.0,0.0,0.0,19,4
4130,2013,12.8,156.0,0.9802760283687828,1,3487.0,22,1.0,0.0,0.0,0.0,1.0,9,3
4131,2006,16.9,100.0,0.6989598336879744,3,3837.0,12,0.0,1.0,0.0,1.0,0.0,10,12
4132,2016,19.16,157.7,0.3030978747884284,1,5222.0,50,0.0,1.0,1.0,0.0,0.0,28,26
4133,2013,21.79,67.05,0.23834764238879833,4,37420.0,155,0.0,1.0,1.0,0.0,0.0,20,129
4134,2015,20.51,67.04,0.046393956925015245,4,37420.0,173,0.0,1.0,1.0,0.0,0.0,20,149
4135,2018,16.8,150.0,-4.027043353861356,1,309.0,29,1.0,0.0,1.0,0.0,0.0,30,29
4136,2016,22.7,89.84,0.2629670897670234,3,3487.0,24,1.0,0.0,1.0,0.0,0.0,9,21
4137,2009,13.2,94.0,0.7707940800508842,3,16333.0,35,0.0,1.0,0.0,1.0,0.0,11,34
4138,2011,22.32,126.32,0.5013667502066361,2,16333.0,76,1.0,0.0,1.0,0.0,0.0,11,74
4139,2007,12.8,102.0,1.7688189978590436,1,5222.0,10,1.0,0.0,0.0,1.0,0.0,28,4
4140,2017,24.0,73.97,-0.6060935388716245,3,16333.0,158,1.0,0.0,1.0,0.0,0.0,11,158
4141,2016,18.6,76.8,0.32553897028057793,3,1409.0,22,0.0,1.0,1.0,0.0,0.0,4,10
4142,2007,12.8,102.0,2.0069833008750977,1,5222.0,10,1.0,0.0,0.0,0.0,1.0,28,6
4143,2012,15.6,70.0,0.7347574804582676,3,3487.0,31,0.0,1.0,1.0,0.0,0.0,9,29
4144,2017,19.67,126.2,-0.6060935388716245,2,16333.0,158,1.0,0.0,1.0,0.0,0.0,11,158
4145,2017,20.3,84.0,-0.12716183398370204,3,8074.0,66,0.0,1.0,1.0,0.0,0.0,27,46
4146,2017,24.7,47.3,-0.2683406712488452,4,37420.0,238,0.0,1.0,0.0,1.0,0.0,20,212
4147,2012,23.08,63.1,0.6271888047304871,3,839.0,16,1.0,0.0,1.0,0.0,0.0,25,16
4148,2016,25.17,53.3,-0.5394838279420655,4,839.0,36,0.0,1.0,1.0,0.0,0.0,25,36
4149,2016,28.09,88.5,-0.048786000313672626,3,37420.0,190,1.0,0.0,1.0,0.0,0.0,20,164
4150,2015,22.54,88.73,0.11076504712195363,3,16333.0,118,1.0,0.0,1.0,0.0,0.0,11,118
4151,1997,15.773569078947366,99.86529605263158,0.8255346955087521,1,18988.0,1,1.0,0.0,0.0,0.0,1.0,19,1
4152,2012,19.3,73.9,0.2830395065778076,3,37420.0,126,1.0,0.0,1.0,0.0,0.0,20,109
4153,2015,15.4,120.0,0.47039304362559575,1,18988.0,72,1.0,0.0,1.0,0.0,0.0,19,64
4154,2008,16.1,37.0,-0.1711426841971255,4,37420.0,50,0.0,1.0,1.0,0.0,0.0,20,11
4155,2012,12.99,100.0,1.177843414950957,1,5222.0,45,1.0,0.0,1.0,0.0,0.0,28,7
4156,2008,19.81,68.05,0.6608774967294205,3,16333.0,37,0.0,1.0,0.0,0.0,1.0,11,37
4157,2015,21.19,88.73,0.11076504712195363,3,16333.0,118,1.0,0.0,1.0,0.0,0.0,11,118
4158,2015,25.83,99.0,0.47115239192022995,3,3487.0,39,1.0,0.0,1.0,0.0,0.0,9,38
4159,2016,23.2,73.94,0.5963218076016468,3,37420.0,190,1.0,0.0,0.0,0.0,1.0,20,164
4160,2014,18.9,82.0,0.064659960918983,3,16333.0,102,0.0,1.0,1.0,0.0,0.0,11,100
4161,2015,23.95,67.05,0.046393956925015245,4,37420.0,173,0.0,1.0,1.0,0.0,0.0,20,149
4162,2017,17.5,91.1,-0.3443485676437629,3,37420.0,238,0.0,1.0,1.0,0.0,0.0,20,21
4163,2016,24.3,88.5,-0.048786000313672626,3,37420.0,190,1.0,0.0,1.0,0.0,0.0,20,164
4164,2016,22.74,47.3,-0.048786000313672626,4,37420.0,190,0.0,1.0,1.0,0.0,0.0,20,164
4165,2018,20.3,83.81,-0.821646490966374,3,8074.0,58,0.0,1.0,1.0,0.0,0.0,27,50
4166,2009,11.57,138.1,1.3295212156470486,1,8074.0,26,1.0,0.0,0.0,0.0,1.0,27,7
4167,2015,15.1,140.0,0.47039304362559575,1,18988.0,72,1.0,0.0,1.0,0.0,0.0,19,64
4168,2012,13.93,138.03,0.5459399771799548,1,8074.0,78,1.0,0.0,1.0,0.0,0.0,27,12
4169,2008,11.57,138.1,0.8255346955087521,1,8074.0,23,1.0,0.0,0.0,0.0,1.0,27,4
4170,2018,20.3,84.0,-0.821646490966374,3,8074.0,58,0.0,1.0,1.0,0.0,0.0,27,50
4171,2011,13.6,63.0,1.0368901402909056,1,18988.0,57,1.0,0.0,1.0,0.0,0.0,19,23
4172,2018,27.39,74.0,-0.813361244178655,3,37420.0,221,1.0,0.0,1.0,0.0,0.0,20,206
4173,2014,20.77,88.76,0.03794032195548667,3,37420.0,135,1.0,0.0,1.0,0.0,0.0,20,13
4174,2016,14.3,103.5,-1.7638982571581967,2,684.0,30,0.0,1.0,1.0,0.0,0.0,26,30
4175,2014,23.95,67.05,0.3258395543531243,4,37420.0,135,0.0,1.0,0.0,1.0,0.0,20,120
4176,2013,23.4,74.0,0.5848639999519061,3,37420.0,155,1.0,0.0,0.0,1.0,0.0,20,129
4177,2013,19.0,67.1,0.5848639999519061,4,37420.0,155,0.0,1.0,0.0,1.0,0.0,20,129
4178,2015,17.57,88.7,0.4857285917244767,3,8074.0,44,0.0,1.0,1.0,0.0,0.0,27,18
4179,2009,13.93,138.1,0.81841605834797,1,8074.0,26,1.0,0.0,0.0,1.0,0.0,27,7
4180,2017,23.1,67.04,-0.2683406712488452,4,37420.0,238,0.0,1.0,0.0,1.0,0.0,20,212
4181,2018,21.5,108.5,-0.821646490966374,3,8074.0,58,1.0,0.0,1.0,0.0,0.0,27,50
4182,2018,23.84,84.0,-0.821646490966374,3,8074.0,58,0.0,1.0,1.0,0.0,0.0,27,50
4183,2016,25.17,53.3,-0.5394838279420655,4,839.0,36,0.0,1.0,1.0,0.0,0.0,25,36
4184,2016,27.3,98.6,0.22376784661645924,3,3837.0,61,1.0,0.0,0.0,1.0,0.0,10,55
4185,2000,16.1,37.0,0.5132083193106494,4,37420.0,9,0.0,1.0,0.0,1.0,0.0,20,5
4186,2017,15.4,117.3,-0.5473394961823281,3,3837.0,57,0.0,1.0,1.0,0.0,0.0,10,8
4187,2017,25.83,99.0,-0.1413106776512537,3,3487.0,34,1.0,0.0,1.0,0.0,0.0,9,32
4188,2019,20.3,68.0,-1.4251906479587533,3,16333.0,59,0.0,1.0,0.0,0.0,1.0,11,59
4189,2015,25.2,74.0,0.046393956925015245,3,37420.0,173,1.0,0.0,1.0,0.0,0.0,20,149
