,company,seller_type,year,seats,index,name,number_sold,selling_price,km_driven,fuel,transmission,owner,mileage,engine,max_power,km_distances,binned_engine,co_cc,_num_sales,Diesel,petrol,firstowner,secondowner,others,_company,_seats_in_year,avg_sellertype
4207,Hyundai,Individual,2018,5.0,4207,Hyundai Xcent 1.2 CRDi E,4,-0.1409806195864121,60000,Diesel,1,First Owner,25.4,1186.0,73.97,-0.9662843039393365,3,15548.0,104,1.0,0.0,1.0,0.0,0.0,11,104,-0.26450256908028097
4208,Honda,Individual,2010,5.0,4208,Honda City 1.5 V AT,2,-0.39359568419002633,60000,Petrol,0,Second Owner,16.8,1497.0,118.0,0.5066391575991575,3,3884.0,10,0.0,1.0,0.0,1.0,0.0,10,10,-0.11712715449401692
4209,Mahindra,Individual,2011,8.0,4209,Mahindra Bolero DI DX 8 Seater,3,-0.38876094611148826,162000,Diesel,1,Second Owner,13.6,2523.0,63.0,0.9654170540002951,1,18820.0,57,1.0,0.0,0.0,1.0,0.0,19,14,-0.049666327583259055
4210,Lexus,Dealer,2019,5.0,4210,Lexus ES 300h,32,5.44314186112506,20000,Petrol,0,First Owner,22.37,2487.0,214.56,-1.798088158141012,1,0.0,32,0.0,1.0,1.0,0.0,0.0,17,32,6.124801665148368
4211,Maruti,Individual,2018,5.0,4211,Maruti Vitara Brezza VDi,9,0.18536420071490775,27000,Diesel,1,First Owner,24.3,1248.0,88.5,-0.7529080876777112,3,35091.0,221,1.0,0.0,1.0,0.0,0.0,20,208,-0.35797528539639534
4212,Volkswagen,Individual,2017,5.0,4212,Volkswagen Ameo 1.5 TDI Comfortline,7,-0.1772411551754476,80000,Diesel,1,First Owner,21.66,1498.0,108.62,-0.5217958295989368,3,599.0,15,1.0,0.0,1.0,0.0,0.0,29,15,-0.23759579783563023
4213,Tata,Individual,2017,5.0,4213,Tata Nexon 1.5 Revotorq XZ Plus,6,0.26997090840480437,70000,Diesel,1,First Owner,21.5,1497.0,108.5,-0.10256500506720785,3,8081.0,63,1.0,0.0,1.0,0.0,0.0,27,47,-0.4038951134633411
4214,Maruti,Individual,2019,8.0,4214,Maruti Gypsy King Soft Top MPI BSIV,3,0.12492997473318185,9900,Petrol,1,First Owner,11.96,1298.0,80.0,-2.4232097951741567,3,35091.0,106,0.0,1.0,1.0,0.0,0.0,20,1,-0.35797528539639534
4215,Maruti,Individual,2012,5.0,4215,Maruti Wagon R VXI BS IV,35,-0.4552385946913867,40000,Petrol,1,First Owner,18.9,998.0,67.1,0.40103462008108093,4,35091.0,113,0.0,1.0,1.0,0.0,0.0,20,101,-0.35797528539639534
4216,Maruti,Individual,2017,5.0,4216,Maruti Vitara Brezza VDi,9,0.16119051032221737,40000,Diesel,1,First Owner,24.3,1248.0,88.5,-0.3806707764355942,3,35091.0,227,1.0,0.0,1.0,0.0,0.0,20,206,-0.35797528539639534
4217,Maruti,Individual,2018,5.0,4217,Maruti Wagon R VXI Optional,10,-0.2981096071388994,17500,Petrol,1,First Owner,20.51,998.0,67.04,-0.7529080876777112,4,35091.0,221,0.0,1.0,1.0,0.0,0.0,20,208,-0.35797528539639534
4218,Maruti,Individual,2018,5.0,4218,Maruti Alto 800 LXI Optional,3,-0.406891213906006,20000,Petrol,1,First Owner,24.7,796.0,47.3,-0.7529080876777112,4,35091.0,221,0.0,1.0,1.0,0.0,0.0,20,208,-0.35797528539639534
4219,Ford,Individual,2012,5.0,4219,Ford Fiesta Diesel Style,2,-0.31019645233524457,120000,Diesel,1,First Owner,23.5,1498.0,88.7,0.8885769769703085,3,3659.0,32,1.0,0.0,1.0,0.0,0.0,9,30,-0.1804388998962062
4220,Honda,Individual,2019,5.0,4220,Honda City i-DTEC VX,5,0.5600564018016083,10500,Diesel,1,First Owner,25.6,1498.0,97.9,-2.688838416792362,3,3884.0,44,1.0,0.0,1.0,0.0,0.0,10,44,-0.11712715449401692
4221,Honda,Individual,2014,5.0,4221,Honda City i DTEC VX,9,-0.020112167622960295,56000,Diesel,1,Second Owner,25.1,1498.0,98.6,0.4835278761024106,3,3884.0,27,1.0,0.0,0.0,1.0,0.0,10,25,-0.11712715449401692
4222,Honda,Dealer,2013,5.0,4222,Honda Amaze S Diesel,3,-0.38876094611148826,60000,Diesel,1,Second Owner,24.7,1498.0,98.63,0.08550652973291568,3,3884.0,17,1.0,0.0,0.0,1.0,0.0,10,17,0.06345833595070623
4223,Hyundai,Individual,2017,5.0,4223,Hyundai Grand i10 1.2 CRDi Asta,7,-0.23163195855900093,50000,Diesel,1,First Owner,24.0,1186.0,73.97,-0.5703787972979606,3,15548.0,162,1.0,0.0,1.0,0.0,0.0,11,162,-0.26450256908028097
4224,Hyundai,Individual,2005,7.0,4224,Hyundai Santro Xing XO,1,-0.6619236475488893,89500,Petrol,1,First Owner,19.921239592969474,1197.0,87.51074005550417,0.8191807234128903,3,15548.0,16,0.0,1.0,1.0,0.0,0.0,11,7,-0.26450256908028097
4225,Mahindra,Individual,2011,5.0,4225,Mahindra Scorpio M2DI,7,-0.23767538115717352,150000,Diesel,1,others,13.5,2179.0,115.0,1.5096096916315827,1,18820.0,57,1.0,0.0,0.0,0.0,1.0,19,13,-0.049666327583259055
4226,Skoda,Dealer,2016,5.0,4226,Skoda Rapid 1.6 MPI AT Elegance,26,-0.0019818998284425256,11000,Petrol,0,First Owner,14.3,1598.0,103.5,-1.7456353715522832,2,897.0,30,0.0,1.0,1.0,0.0,0.0,26,30,0.3032902714219526
4227,Fiat,Individual,2014,5.0,4227,Fiat Linea Classic 1.3 Multijet,1,-0.44315174949504155,185000,Diesel,1,others,19.5,1248.0,75.0,1.8538903554204866,3,305.0,1,1.0,0.0,0.0,0.0,1.0,7,1,-0.505449174858796
4228,Maruti,Individual,2018,5.0,4228,Maruti Swift Dzire AMT VXI,5,0.0403220583587656,28000,Petrol,0,First Owner,21.21,1197.0,81.8,-0.7529080876777112,3,35091.0,221,0.0,1.0,1.0,0.0,0.0,20,208,-0.35797528539639534
4229,Mahindra,Individual,2017,7.0,4229,Mahindra TUV 300 T8 AMT,4,0.01614836796607524,50000,Diesel,0,First Owner,18.49,1493.0,100.0,0.20675391118241768,3,18820.0,55,1.0,0.0,1.0,0.0,0.0,19,41,-0.049666327583259055
4230,Ford,Individual,2016,5.0,4230,Ford Figo Aspire 1.5 TDCi Ambiente,2,-0.1772411551754476,70000,Diesel,1,First Owner,25.83,1498.0,99.0,-0.03697415403723849,3,3659.0,26,1.0,0.0,1.0,0.0,0.0,9,22,-0.1804388998962062
4231,Tata,Individual,2011,5.0,4231,Tata Indica Vista TDI LS,10,-0.6002807370475288,120000,Diesel,1,First Owner,19.4,1405.0,70.0,0.5470642556367983,3,8081.0,71,1.0,0.0,1.0,0.0,0.0,27,52,-0.4038951134633411
4232,Hyundai,Individual,2019,5.0,4232,Hyundai Santro Era,4,-0.27393591674620904,20000,Petrol,1,Second Owner,20.3,1086.0,68.0,-1.798088158141012,3,15548.0,68,0.0,1.0,0.0,1.0,0.0,11,68,-0.26450256908028097
4233,Hyundai,Individual,2007,5.0,4233,Hyundai Verna CRDi ABS,2,-0.49149913028042225,110000,Diesel,1,First Owner,18.1,1493.0,110.0,0.8108264234314068,3,15548.0,21,1.0,0.0,1.0,0.0,0.0,11,19,-0.26450256908028097
4234,Hyundai,Individual,2018,5.0,4234,Hyundai Grand i10 1.2 CRDi Sportz,30,-0.1288937743900669,30000,Diesel,1,First Owner,24.0,1186.0,73.97,-0.9662843039393365,3,15548.0,104,1.0,0.0,1.0,0.0,0.0,11,104,-0.26450256908028097
4235,Mahindra,Individual,2012,7.0,4235,Mahindra XUV500 W8 4WD,15,-0.06241612581016842,129000,Diesel,1,others,15.1,2179.0,140.0,1.2250160917116768,1,18820.0,58,1.0,0.0,0.0,0.0,1.0,19,29,-0.049666327583259055
4236,Maruti,Dealer,2009,5.0,4236,Maruti Wagon R VXI,15,-0.5579767788603207,77000,Petrol,1,Second Owner,21.79,998.0,67.05,0.7881764322514496,4,35091.0,80,0.0,1.0,0.0,1.0,0.0,20,70,-0.11139741215452358
4237,Honda,Individual,2006,5.0,4237,Honda City 2017-2020 GXi,18,-0.6689944519887512,80000,Petrol,1,Second Owner,17.7,1497.0,78.0,0.6180700077776765,3,3884.0,11,0.0,1.0,0.0,1.0,0.0,10,11,-0.11712715449401692
4238,Hyundai,Individual,2017,5.0,4238,Hyundai Grand i10 1.2 Kappa Sportz AT,2,-0.11680692919372172,10000,Petrol,0,First Owner,18.9,1197.0,81.86,-0.5703787972979606,3,15548.0,162,0.0,1.0,1.0,0.0,0.0,11,162,-0.26450256908028097
4239,Mahindra,Individual,2018,7.0,4239,Mahindra TUV 300 mHAWK100 T8,6,0.20953668242307846,11500,Diesel,1,First Owner,18.49,1493.0,100.0,-0.6837320005822449,3,18820.0,46,1.0,0.0,1.0,0.0,0.0,19,27,-0.049666327583259055
4240,Mahindra,Individual,2016,9.0,4240,Mahindra Bolero 2011-2019 DI NON AC BS III White,4,-0.11680692919372172,80000,Diesel,1,Second Owner,15.96,2523.0,63.0,0.13058264441219866,1,18820.0,71,1.0,0.0,0.0,1.0,0.0,19,7,-0.049666327583259055
4241,Tata,Individual,2010,7.0,4241,Tata New Safari DICOR 2.2 EX 4x4 BS IV,1,-0.4250214817005238,250000,Diesel,1,First Owner,13.93,2179.0,138.0,0.8349022177405306,1,8081.0,41,1.0,0.0,1.0,0.0,0.0,27,5,-0.4038951134633411
4242,Tata,Individual,2017,5.0,4242,Tata Tiago 1.2 Revotron XT,9,-0.2981096071388994,40000,Petrol,1,First Owner,23.84,1199.0,84.0,-0.10256500506720785,3,8081.0,63,0.0,1.0,1.0,0.0,0.0,27,47,-0.4038951134633411
4243,Honda,Individual,2018,5.0,4243,Honda Amaze S i-VTEC,5,-0.0745029710065136,15000,Petrol,1,First Owner,17.8,1198.0,86.7,-1.2220710334911686,3,3884.0,22,0.0,1.0,1.0,0.0,0.0,10,22,-0.11712715449401692
4244,Maruti,Dealer,2016,5.0,4244,Maruti S-Cross 2017-2020 Delta DDiS 200 SH,5,0.052408903555110777,32000,Diesel,1,First Owner,25.1,1248.0,88.5,-0.06351717045580828,3,35091.0,185,1.0,0.0,1.0,0.0,0.0,20,159,-0.11139741215452358
4245,Maruti,Individual,2018,5.0,4245,Maruti Baleno Delta 1.2,15,-0.11680692919372172,30000,Petrol,1,First Owner,21.4,1197.0,83.1,-0.7529080876777112,3,35091.0,221,0.0,1.0,1.0,0.0,0.0,20,208,-0.35797528539639534
4246,BMW,Dealer,2011,5.0,4246,BMW X1 sDrive20d M Sport,5,0.5177524436144002,42545,Diesel,0,First Owner,19.62,1998.0,190.0,-0.21342034486259537,1,982.0,5,1.0,0.0,1.0,0.0,0.0,3,5,5.727509713930722
4247,Toyota,Individual,2013,7.0,4247,Toyota Innova 2.5 EV (Diesel) PS 7 Seater BS IV,3,-0.05637270321199583,95000,Diesel,1,Second Owner,12.99,2494.0,100.57,0.8570798610821967,1,5059.0,49,1.0,0.0,0.0,1.0,0.0,28,32,0.2993815531042407
4248,Maruti,Dealer,2018,5.0,4248,Maruti Baleno Alpha 1.3,34,0.11284312953683667,38817,Diesel,1,First Owner,27.39,1248.0,74.0,-0.7529080876777112,3,35091.0,221,1.0,0.0,1.0,0.0,0.0,20,208,-0.11139741215452358
4249,Toyota,Individual,2004,5.0,4249,Toyota Corolla AE,3,-0.5761070466548385,120000,Petrol,1,Second Owner,13.4,1794.0,125.0,1.3607899936431973,2,5059.0,4,0.0,1.0,0.0,1.0,0.0,28,4,0.2993815531042407
4250,Toyota,Trustmark Dealer,2016,5.0,4250,Toyota Camry 2.5 Hybrid,29,1.6357856242763291,68089,Petrol,0,First Owner,19.16,2494.0,157.7,0.2930088711441157,1,5059.0,54,0.0,1.0,1.0,0.0,0.0,28,32,0.6960713155977802
4251,Honda,Individual,2005,5.0,4251,Honda Accord V6 AT,2,-0.43710832689686896,80000,Petrol,0,Second Owner,9.0,2997.0,218.0,0.671029968382779,1,3884.0,5,0.0,1.0,0.0,1.0,0.0,10,4,-0.11712715449401692
4252,Hyundai,Individual,2008,5.0,4252,Hyundai Santro Xing GLS,16,-0.6365412726365645,191000,Petrol,1,First Owner,17.92,1086.0,62.1,0.5182112028786224,3,15548.0,39,0.0,1.0,1.0,0.0,0.0,11,39,-0.26450256908028097
4253,Maruti,Dealer,2005,4.0,4253,Maruti Omni E 8 Str STD,10,-0.6546715404310822,59635,Petrol,1,Second Owner,21.561637837837836,1197.0,70.64806695464362,0.6786407482867728,3,35091.0,35,0.0,1.0,0.0,1.0,0.0,20,9,-0.11139741215452358
4254,Tata,Individual,2013,5.0,4254,Tata Indica Vista Quadrajet LS,5,-0.6365412726365645,120000,Diesel,1,First Owner,22.3,1248.0,74.0,0.6779306840861328,3,8081.0,46,1.0,0.0,1.0,0.0,0.0,27,37,-0.4038951134633411
4255,Hyundai,Individual,2017,5.0,4255,Hyundai Creta 1.6 VTVT E Plus,2,0.2760155396874966,42000,Petrol,1,First Owner,15.29,1591.0,121.3,-0.5703787972979606,2,15548.0,162,0.0,1.0,1.0,0.0,0.0,11,162,-0.26450256908028097
4256,Tata,Individual,2017,5.0,4256,Tata Indigo CS LX (TDI) BS-III,7,-0.23767538115717352,70000,Diesel,1,First Owner,19.09,1405.0,69.01,-0.10256500506720785,3,8081.0,63,1.0,0.0,1.0,0.0,0.0,27,47,-0.4038951134633411
4257,Maruti,Individual,2015,7.0,4257,Maruti Ertiga VDI,38,0.004061522769730063,70000,Diesel,1,First Owner,20.77,1248.0,88.76,-0.05154252201296965,3,35091.0,181,1.0,0.0,1.0,0.0,0.0,20,24,-0.35797528539639534
4258,Maruti,Individual,2017,5.0,4258,Maruti Vitara Brezza VDi Option,10,0.15514708772404479,100000,Diesel,1,First Owner,24.3,1248.0,88.5,-0.3806707764355942,3,35091.0,227,1.0,0.0,1.0,0.0,0.0,20,206,-0.35797528539639534
4259,Hyundai,Individual,2016,5.0,4259,Hyundai EON Era Plus,42,-0.44315174949504155,19000,Petrol,1,First Owner,21.1,814.0,55.2,-0.07320221635043335,4,15548.0,118,0.0,1.0,1.0,0.0,0.0,11,118,-0.26450256908028097
4260,Honda,Individual,2015,7.0,4260,Honda Mobilio V i VTEC,2,-0.1772411551754476,35000,Petrol,1,First Owner,17.3,1497.0,117.3,0.048826692838413406,3,3884.0,57,0.0,1.0,1.0,0.0,0.0,10,9,-0.11712715449401692
4261,Maruti,Individual,2015,5.0,4261,Maruti Ritz VXi,9,-0.3585438331206253,58500,Petrol,1,First Owner,18.5,1197.0,85.8,-0.05154252201296965,3,35091.0,181,0.0,1.0,1.0,0.0,0.0,20,156,-0.35797528539639534
4262,Toyota,Dealer,2015,8.0,4262,Toyota Innova 2.5 G (Diesel) 8 Seater,12,0.8501406865138925,94385,Diesel,1,First Owner,12.99,2494.0,100.6,0.692209216486637,1,5059.0,39,1.0,0.0,1.0,0.0,0.0,28,4,0.7757515810472455
4263,Mahindra,Individual,2011,5.0,4263,Mahindra Logan Diesel 1.5 DLS,1,-0.5035871841612871,105000,Diesel,1,Second Owner,19.2,1461.0,65.0,0.9654170540002951,3,18820.0,57,1.0,0.0,0.0,1.0,0.0,19,13,-0.049666327583259055
4264,Hyundai,Individual,2014,5.0,4264,Hyundai EON Era Plus,42,-0.4673254398877319,18945,Petrol,1,First Owner,21.1,814.0,55.2,0.07240645528800403,4,15548.0,104,0.0,1.0,1.0,0.0,0.0,11,103,-0.26450256908028097
4265,Maruti,Individual,2018,7.0,4265,Maruti Ertiga SHVS VDI,13,0.372710301258258,40000,Diesel,1,First Owner,24.52,1248.0,88.5,-0.7529080876777112,3,35091.0,221,1.0,0.0,1.0,0.0,0.0,20,8,-0.35797528539639534
4266,Maruti,Dealer,2018,5.0,4266,Maruti Swift AMT ZXI,23,-0.05637270321199583,69779,Petrol,0,First Owner,22.0,1197.0,81.8,-0.7529080876777112,3,35091.0,221,0.0,1.0,1.0,0.0,0.0,20,208,-0.11139741215452358
4267,Hyundai,Individual,2016,5.0,4267,Hyundai i10 Magna 1.1L,17,-0.32228329753158974,80000,Petrol,1,First Owner,19.81,1086.0,68.05,-0.07320221635043335,3,15548.0,118,0.0,1.0,1.0,0.0,0.0,11,118,-0.26450256908028097
4268,Toyota,Individual,2019,5.0,4268,Toyota Glanza G CVT,1,0.18536420071490775,10000,Petrol,0,First Owner,19.56,1197.0,81.8,-3.1879595202933046,3,5059.0,4,0.0,1.0,1.0,0.0,0.0,28,4,0.2993815531042407
4269,Honda,Trustmark Dealer,2014,5.0,4269,Honda City i VTEC CVT VX,3,-0.014068745024787704,79011,Petrol,0,First Owner,18.0,1497.0,117.3,0.4846466857347091,3,3884.0,27,0.0,1.0,1.0,0.0,0.0,10,25,0.016199986239864732
4270,Tata,Individual,2013,5.0,4270,Tata Indica Vista TDI LX,11,-0.539846511065803,120000,Diesel,1,First Owner,19.4,1405.0,70.0,0.6779306840861328,3,8081.0,46,1.0,0.0,1.0,0.0,0.0,27,37,-0.4038951134633411
4271,Maruti,Individual,2017,8.0,4271,Maruti Omni E MPI STD BS IV,12,-0.4612820172895593,40000,Petrol,1,Second Owner,16.8,796.0,34.2,-0.6144106690262238,4,35091.0,227,0.0,1.0,0.0,1.0,0.0,20,4,-0.35797528539639534
4272,Volkswagen,Dealer,2015,5.0,4272,Volkswagen Vento 1.5 TDI Comfortline,3,-0.10472008399737655,43001,Diesel,1,First Owner,22.27,1498.0,108.6,-0.046199095199595794,3,599.0,9,1.0,0.0,1.0,0.0,0.0,29,9,-0.02658738364554182
4273,Maruti,Dealer,2017,5.0,4273,Maruti Celerio ZXI MT BSIV,1,-0.195372631654485,10000,Petrol,1,First Owner,23.1,998.0,67.04,-0.3806707764355942,4,35091.0,227,0.0,1.0,1.0,0.0,0.0,20,206,-0.11139741215452358
4274,Maruti,Dealer,2018,5.0,4274,Maruti Swift Dzire VDI Optional,6,0.12613865925281637,44885,Diesel,1,First Owner,26.59,1248.0,74.0,-0.7529080876777112,3,35091.0,221,1.0,0.0,1.0,0.0,0.0,20,208,-0.11139741215452358
4275,Hyundai,Dealer,2017,5.0,4275,Hyundai Grand i10 1.2 CRDi Sportz,30,-0.23767538115717352,56290,Diesel,1,First Owner,24.0,1186.0,73.97,-0.5703787972979606,3,15548.0,162,1.0,0.0,1.0,0.0,0.0,11,162,-0.10855554250842206
4276,Maruti,Individual,2020,5.0,4276,Maruti Swift VXI,16,-0.05637270321199583,5000,Petrol,1,First Owner,21.21,1197.0,81.8,-2.701783016928503,3,35091.0,22,0.0,1.0,1.0,0.0,0.0,20,22,-0.35797528539639534
4277,Hyundai,Individual,2018,5.0,4277,Hyundai Creta 1.4 E Plus,2,0.36183214058154733,60000,Diesel,1,First Owner,22.1,1396.0,88.7,-0.9662843039393365,3,15548.0,104,1.0,0.0,1.0,0.0,0.0,11,104,-0.26450256908028097
4278,Volkswagen,Individual,2017,5.0,4278,Volkswagen Ameo 1.5 TDI Highline 16 Alloy,4,-0.05637270321199583,29000,Diesel,1,First Owner,22.0,1498.0,108.495,-0.5217958295989368,3,599.0,15,1.0,0.0,1.0,0.0,0.0,29,15,-0.23759579783563023
4279,Maruti,Dealer,2008,5.0,4279,Maruti Wagon R VXI,15,-0.5700636240566659,65000,Petrol,1,Second Owner,18.9,998.0,67.1,0.7387382097757372,4,35091.0,56,0.0,1.0,0.0,1.0,0.0,20,39,-0.11139741215452358
4280,Hyundai,Individual,2014,5.0,4280,Hyundai i20 Magna,12,-0.38271752351331567,30000,Petrol,1,Second Owner,18.5,1197.0,82.85,0.26941820451561854,3,15548.0,104,0.0,1.0,0.0,1.0,0.0,11,103,-0.26450256908028097
4281,Maruti,Individual,2013,5.0,4281,Maruti Ritz VDi,32,-0.28602397062707385,100000,Diesel,1,others,23.2,1248.0,73.94,0.9148636646609581,3,35091.0,152,1.0,0.0,0.0,0.0,1.0,20,124,-0.35797528539639534
4282,Tata,Individual,2018,5.0,4282,Tata Nexon 1.5 Revotorq XZ Plus Dual Tone,2,0.3666668786600854,14000,Diesel,1,First Owner,21.5,1497.0,108.5,-0.7626577462878991,3,8081.0,64,1.0,0.0,1.0,0.0,0.0,27,56,-0.4038951134633411
4283,Maruti,Dealer,2015,7.0,4283,Maruti Ertiga VDI,38,-0.08658981620285877,60000,Diesel,1,First Owner,25.47,1248.0,88.5,-0.05154252201296965,3,35091.0,181,1.0,0.0,1.0,0.0,0.0,20,24,-0.11139741215452358
4284,Mercedes-Benz,Individual,2011,5.0,4284,Mercedes-Benz M-Class ML 350 4Matic,2,1.2731802683859736,110000,Diesel,0,others,0.0,2987.0,165.0,1.000454273734156,1,355.0,6,1.0,0.0,0.0,0.0,1.0,21,6,1.4024882999963582
4285,Fiat,Individual,2015,5.0,4285,Fiat Linea 1.3 Multijet Emotion,2,-0.1772411551754476,70000,Diesel,1,First Owner,20.4,1248.0,91.7,0.11392231464734448,3,305.0,5,1.0,0.0,1.0,0.0,0.0,7,5,-0.505449174858796
4286,Maruti,Individual,2017,5.0,4286,Maruti Eeco 5 Seater AC BSIV,19,-0.38271752351331567,90000,Petrol,1,First Owner,15.37,1196.0,73.0,-0.3806707764355942,3,35091.0,227,0.0,1.0,1.0,0.0,0.0,20,206,-0.35797528539639534
4287,Renault,Individual,2015,8.0,4287,Renault Lodgy 85PS RxZ,1,0.052408903555110777,80000,Diesel,1,First Owner,21.04,1461.0,83.8,0.5095645953613946,3,922.0,15,1.0,0.0,1.0,0.0,0.0,25,2,-0.2859515383770954
4288,Maruti,Individual,2003,5.0,4288,Maruti Zen LX,4,-0.7114797128539045,170000,Petrol,1,others,17.3,993.0,60.0,0.7956807007943912,4,35091.0,17,0.0,1.0,0.0,0.0,1.0,20,10,-0.35797528539639534
4289,Maruti,Individual,2019,5.0,4289,Maruti Swift Dzire AMT VXI,5,-0.05637270321199583,10000,Petrol,0,First Owner,21.21,1197.0,81.8,-2.4232097951741567,3,35091.0,106,0.0,1.0,1.0,0.0,0.0,20,99,-0.35797528539639534
4290,Tata,Individual,2009,7.0,4290,Tata New Safari DICOR 2.2 VX 4x2,3,-0.47941228508407707,146000,Diesel,1,Second Owner,13.93,2179.0,138.0,0.9237855631002316,1,8081.0,26,1.0,0.0,0.0,1.0,0.0,27,4,-0.4038951134633411
4291,Mahindra,Individual,2012,7.0,4291,Mahindra Bolero 2011-2019 SLX,18,-0.26184907154986387,120000,Diesel,1,First Owner,15.96,2523.0,62.1,1.5998610600971064,1,18820.0,58,1.0,0.0,1.0,0.0,0.0,19,29,-0.049666327583259055
4292,Tata,Dealer,2019,5.0,4292,Tata Harrier XZ,1,1.212746042404248,15000,Diesel,1,First Owner,17.0,1956.0,167.67,-1.5767191602400932,1,8081.0,23,1.0,0.0,1.0,0.0,0.0,27,21,-0.17626239048205727
4293,Maruti,Individual,2011,5.0,4293,Maruti Alto LX,36,-0.612367582243874,72000,Petrol,1,Second Owner,19.7,796.0,46.3,0.7531434142222494,4,35091.0,108,0.0,1.0,0.0,1.0,0.0,20,94,-0.35797528539639534
4294,Lexus,Dealer,2019,5.0,4294,Lexus ES 300h,32,5.44314186112506,20000,Petrol,0,First Owner,22.37,2487.0,214.56,-1.798088158141012,1,0.0,32,0.0,1.0,1.0,0.0,0.0,17,32,6.124801665148368
4295,Mahindra,Individual,2017,7.0,4295,Mahindra Bolero Power Plus ZLX,6,-0.008025322426615114,90000,Diesel,1,First Owner,16.5,1493.0,70.0,0.20675391118241768,3,18820.0,55,1.0,0.0,1.0,0.0,0.0,19,41,-0.049666327583259055
4296,Maruti,Individual,2016,5.0,4296,Maruti Ciaz RS ZDi Plus SHVS,2,0.12492997473318185,80000,Diesel,1,First Owner,28.09,1248.0,88.5,-0.06351717045580828,3,35091.0,185,1.0,0.0,1.0,0.0,0.0,20,159,-0.35797528539639534
4297,Volkswagen,Individual,2012,5.0,4297,Volkswagen Vento Diesel Highline,23,-0.4189780591023512,150000,Diesel,1,Second Owner,20.54,1598.0,103.6,0.8486751639983726,2,599.0,23,1.0,0.0,0.0,1.0,0.0,29,23,-0.23759579783563023
4298,Ford,Dealer,2018,5.0,4298,Ford Freestyle Titanium Diesel,1,0.17932077811673516,2860,Diesel,1,First Owner,23.8,1499.0,98.97,-1.052732822592658,3,3659.0,45,1.0,0.0,1.0,0.0,0.0,9,42,-0.12725770458060498
4299,Toyota,Individual,2011,5.0,4299,Toyota Etios V,3,-0.27393591674620904,28100,Petrol,1,First Owner,15.386829971181557,2494.0,114.72867435158503,1.157451484163418,1,5059.0,25,0.0,1.0,1.0,0.0,0.0,28,11,0.2993815531042407
4300,Mahindra,Individual,2015,7.0,4300,Mahindra Scorpio S10 7 Seater,10,0.28810238488384177,170000,Diesel,1,First Owner,15.4,2179.0,120.0,0.5159494199651156,1,18820.0,79,1.0,0.0,1.0,0.0,0.0,19,69,-0.049666327583259055
4301,Toyota,Individual,2015,7.0,4301,Toyota Fortuner 4x4 MT,4,1.6357856242763291,20000,Diesel,1,First Owner,12.55,2982.0,168.5,0.692209216486637,1,5059.0,39,1.0,0.0,1.0,0.0,0.0,28,22,0.2993815531042407
4302,Datsun,Individual,2017,5.0,4302,Datsun GO T BSIV,4,-0.38271752351331567,60000,Petrol,1,First Owner,20.63,1198.0,67.0,-0.21778003638219873,3,156.0,12,0.0,1.0,1.0,0.0,0.0,6,10,-0.4488001229885455
4303,Hyundai,Individual,2010,5.0,4303,Hyundai i20 Asta 1.4 CRDi (Diesel),2,-0.39480436870966085,135000,Diesel,1,Second Owner,23.0,1396.0,90.0,0.7529361395849068,3,15548.0,42,1.0,0.0,0.0,1.0,0.0,11,41,-0.26450256908028097
4304,Renault,Dealer,2015,5.0,4304,Renault Duster 85PS Diesel RxL,5,-0.195372631654485,75000,Diesel,1,First Owner,19.87,1461.0,83.8,0.5095645953613946,3,922.0,15,1.0,0.0,1.0,0.0,0.0,25,12,-0.03623145638907831
4305,Skoda,Individual,2013,5.0,4305,Skoda Superb Elegance 1.8 TSI AT,1,-0.1772411551754476,60000,Petrol,0,First Owner,13.7,1798.0,157.75,0.37172791005728417,2,897.0,5,0.0,1.0,1.0,0.0,0.0,26,5,-0.3068533164720701
4306,Maruti,Individual,2016,5.0,4306,Maruti Swift VDI Optional,10,-0.05637270321199583,47000,Diesel,1,First Owner,25.2,1248.0,74.0,-0.06351717045580828,3,35091.0,185,1.0,0.0,1.0,0.0,0.0,20,159,-0.35797528539639534
4307,Ford,Individual,2019,5.0,4307,Ford EcoSport 1.5 Diesel Titanium BSIV,11,0.3968839916509484,30000,Diesel,1,First Owner,23.0,1498.0,98.96,-1.9396712028622023,3,3659.0,20,1.0,0.0,1.0,0.0,0.0,9,20,-0.1804388998962062
4308,Toyota,Individual,2014,7.0,4308,Toyota Innova 2.5 Z Diesel 7 Seater,1,0.3908393603682562,110000,Diesel,1,Second Owner,12.99,2494.0,100.6,0.9986624419353081,1,5059.0,29,1.0,0.0,0.0,1.0,0.0,28,14,0.2993815531042407
4309,Maruti,Individual,2016,5.0,4309,Maruti Wagon R VXI Optional,10,-0.3706306783169705,30000,Petrol,1,Second Owner,20.51,998.0,67.04,-0.07792833620032594,4,35091.0,185,0.0,1.0,0.0,1.0,0.0,20,159,-0.35797528539639534
4310,Maruti,Individual,2014,5.0,4310,Maruti Swift ZDi,5,-0.26184907154986387,90000,Diesel,1,First Owner,22.9,1248.0,74.0,0.044502470454782686,3,35091.0,134,1.0,0.0,1.0,0.0,0.0,20,114,-0.35797528539639534
4311,Maruti,Individual,2016,5.0,4311,Maruti Baleno Delta 1.2,15,-0.11680692919372172,45000,Petrol,1,First Owner,21.4,1197.0,83.1,-0.06351717045580828,3,35091.0,185,0.0,1.0,1.0,0.0,0.0,20,159,-0.35797528539639534
